Id,Company_Name,Company_Type,Sales_Growth,Annual_Revenue_US$M,No_of_Employees,Phone_numberTelephone,Company_Summary,Swot_Overview,Headquarters_Address_line1,Headquarters_Address_Line2,Headquarters_Zip_Code,Ticker_Exchange,Thomson_Rep_No,Annual_Revenue_Year,Fiscal_Year_End,Fax,URL,Incorporation_Year,Products,Services,Brands,Entity_Type,Headquarters,Headquarters_StateProvince,Headquarters_City,Primary_Sector,Company_Themes,Deal_Count,Deal_Value,Investors_Count,Investor_Names,Advisors_Count,Last_MA_Co,Funding Rounds,Total_Funding_US$m,Last__funding_date,Days_since_last_funding,Round Of Financing (Last),Deal_Subtype_1_Last,Deal_Subtype_2_Last,Deal_Subtype_3_Last,Deal_Subtype_4_Last,News_Count,Patents_Count,Patents_Filings_Count,Patents_Grants_Count,Fillings_Count,Filings_Sentiment,Filings_Mentions,Active_Jobs,Posted_Jobs,Closed_Jobs,Total_Projects_Count,Projects_Count,Total_Noof_Mining_Projects,Noof_Mining_Projects,Install_Base_Counts,Estimated_ICT_Spends,Net_Income_US$m,Operating_Income_US$m,Research_and_Development_USD,Cash_And_Equivalents_USD,Total_Assets_USD,Total_Liabilities_USD,EVSales_,Market_Cap_US$m,Enterprise_Value_US$m,PE_Ratio_,EVEBITDA_,Capital_Raised_Past_3_Years_US$m,Grants_Received_Past_3_Years_US$m,Gross_Margin_,Net_Profit_Margin_,Operating_Margin_,PBT_Margin_,Profit_Markup_,Return_on_Assets_,Return_on_Capital_Employed_,Return_on_Equity_,Return_on_Fixed_Assets_ROFA_,Return_on_Working_Capital_,EBITDA_Growth_,EPS_Growth_,Net_Income_Growth_,Operating_Income_Growth_,Sales_Growth_,Working_Capital_Growth_,Book_Value_per_Share_USD,Cash_Value_per_Share_USD,Dividend_per_share_USD,Dividend_Yield_,Diluted_EPS_US$,Administration_costs_,Overhead_costs_,Cash_Ratio_Absolute,Current_Ratio_Absolute,Quick_Ratio_Absolute,Debt_to_Equity_Ratio_Absolute,Debt_to_Capital_Ratio_Absolute,Net_Debt_to_Equity_Absolute,Asset_Turnover_Absolute,Capex_to_sales_,Capital_Employed_Turnover_Absolute,Current_Asset_Turnover_Absolute,Fixed_Asset_Turnover_Absolute,Inventory_Turnover_Absolute,R_and_D_to_Sales_,Working_Capital_Turnover_Absolute,Net_Income_per_Employee_USD,Revenue_per_Employee_USD,Market_Capitalization_Million_USD,PE_PriceEarnings_Ratio,Enterprise_ValueOperating_Profit,Dividend_Yield,Enterprise_ValueTotal_Assets,EVEBITDA,Enterprise_ValueSales,Enterprise_ValueMillion_USD
222617,Berentzen-Gruppe AG,Public,###############################################################################################################################################################################################################################################################,176.23,488,49 5961 5020,"Berentzen-Gruppe AG (Berentzen) is a producer and marketer of alcoholic and non-alcoholic beverages. The company?s spirits portfolio includes fruit liquors, whisky, aquavit brandy, vodka, tequila and herbal liquors. It markets its products under the brands of Berentzen, Medley?s, Turoa, Polar, Bommerlunder, Doornkaat, Strothmannand, and Puschkin. Berentzen?s non-alcoholic drinks include mineral water, soft drinks, iced tea, lemonades, wellness drinks, sport drinks and energy drinks. The company markets its non-alcoholic drinks under the brands of Emsland, Sonne, Mio Mio Mate, Markisch Kristall and Vivaris. It exports its products to Slovakia, the Czech Republic, the US, China, India and Turkey. Berentzen is headquartered in Haselunne, Germany.",,Ritterstr. 7,,49740,BEZ,A3C42,,12,49 5961 502268,www.berentzen-gruppe.de,1758,Products:  Spirits: Brandy Whisky Vodka Rum Tequila Herbal Liquor Aquavit Cream Liquor  Non-Alcoholic Beverages: Mineral Water Lemonades Wellness Drinks Soft Drinks Iced Tea Sport Drinks Energy Drinks,,Brands:   Berentzen  Puschkin  Vivaris Vivaris Emsland Sport Doornkaat Strothmannd Bommerlunder Aquavit Amaro Montenegro Vecchia Romagna Polar Limes Emsland Quelle,Parent,Germany,,Haseluenne,Consumer Packaged Goods,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,4.25,0,0,165.51,111.65,0.29,70.98,50.46,50.61,,0,0,43.42,0.8,2.41,1.46,76.73,0.83,5.66,2.61,8.2,40.96,-26.87,-50.35,-74.96,-57.36,-7.65,1.53,5.03,2.8,0,4.21,0.33,28.86,97.59,,1.11,0.62,0.18,0.15,-0.37,1.04,3.34,2.35,1.71,3.4,2.19,0,16.98,2526.64,316784.84,62.78,52.01,20.39,4.1,0.32,4.12,0.29,45.99
133516,Schwaelbchen Molkerei Jakob Berz AG,Public,###############################################################################################################################################################################################################################################################,174.84,387,49 6 1245030,"Schwalbchen Molkerei Jakob Berz AG (Schwalbchen Molkerei) is engaged in processing and distribution of milk and milk products. The company offers yogurt, whipped cream, sour cream, natural and fruit quark, string and speckled cheese. It markets its products under the brand SCHWALBCHEN, LATTE MACCHIATO. Schwalbchen Molkerei is headquartered in Bad Schwalbach, Hessen, Germany.",,Bahnhofstrasse 38,,65307,SMB,A5436,,12,49 6 12450357,www.schwaelbchen-molkerei.de,1938,Products:  Milk Cream Cheese yogurt,,Brands:  Schwalbchen Latte macchiato,Parent,Germany,,Bad Schwalbach,Consumer Packaged Goods,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91,-0.34,0,16.71,71.58,36.46,0.44,80.3,70.55,2.63,,0,0,26.56,-0.52,-0.19,-0.32,36.16,-1.26,-0.57,-2.6,-1.32,-1.01,-91.61,-103.41,-103.41,-101.18,-16.76,-2.43,23.69,11.27,0.4,1.1,-0.7,11.74,100.19,,3.75,3.14,0.16,0.14,-0.31,2.41,1.67,2.94,3.76,6.85,15.27,0,5.25,-2072.04,396308.06,70.7,2.63,2.28,1.1,0.99,29.21,0.44,61.89
334153,Standardkessel Baumgarte Holding GmbH,Private,1900-01-00,174.65,253,49 203 4520,"Standardkessel Baumgarte Holding GmbH (SBHG), a subsidiary of JFE Engineering Corp, is a plant engineering and construction company offering systems and services for power plants, generating energy from biomass, waste materials, heat and primary fuels. It offers systems to recover energy from biomass, waste heat from gas turbines, waste materials and primary fuels. SBHG provides services engineering, assembling, modernization optimization, commissioning, erection, maintenance and plant operation. Moreover, the company offers the entire design and coordination of an energy production project from a single source. The company serves various energy supply companies, municipal governments, public utilities, and industrial firms. SBHG is headquartered in Duisburg, Germany.","Standardkessel Baumgarte Holding GmbH (SBHG) is a provider of energy products and services. Comprehensive offerings and market leading presence are the key strengths of the company over its peers, even as lack of scaled operations is a cause of concern for the company to look upon. Though the company has a risk associated with competition and technology changes, its positive outlook for biopower: Germany and positive renewable energy market ensure its growth.",,Baldusstr 13,47138,,,,0,49 203 452211,www.standardkessel-baumgarte.com,2008,,Services:  Engineering Modernization Maintenance Commissioning Erection Operation Optimization,,Subsidiary,Germany,Nordrhein-Westfalen,Duisburg,Power,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1414481,P&I Personal & Informatik AG,Private,1900-01-00,173.06,445,49 611 71470,"P&I Personal & Informatik AG (P&I), a subsidiary of Hg Saturn Fund, is a provider of integrated software solutions for the human resources (HR) industry. The Company's solutions include payroll, web-based human resource management (HRM), and time management. It offers P&I LogaAll-in, which offers payroll, digital HR, strategic HR, time management and P&I LOGA3, a cloud solution for payroll, human resources, qualifications, and analysis. P&I also provides services such as implementation, consulting, support, training and HR (human resource) outsourcing services. The company operates Switzerland, Austria, the Netherlands, Slovakia, the US and Greece. P&I is headquartered in Wiesbaden, Hessen, Germany.",,,Kreuzberger Ring 56,65205,,,,3,49 611 7147220,www.pi-ag.com,1993,Products:  P&I LOGA3 P&I LogaAll-in  P&I Big Data,"Services:  Implementation Consulting Support and Training  Outsourcing Services Payroll Accounting ,  Personnel Management Time Management",,Subsidiary,Germany,Hessen,Wiesbaden,Technology and Communications,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
257842,National-Bank AG,Private,1900-01-00,172.58,600,49 201 8115519,"National-Bank AG (National-Bank) is an independent regional financial services entity, which offers a wide range of banking, wealth management, and other related financial solutions to individuals and corporate clients. Its offers products and services such as accounts and deposits, which include checking, business and savings accounts, and investment products. National-Bank provides loans for personal usage, overdrafts, educational purposes, property development financing, corporate financing, trade financing, and real estate financing. It offers insurance coverage for accident and health, personal, and property risks. The bank?s other offerings consist of debit and credit cards, asset management, leasing and factoring services, online banking, advisory, and private banking services. National-Bank is headquartered in Essen, Germany.","National-Bank AG (National-Bank) is a provider of commercial banking, private banking, and wealth management solutions. Adequate capital, net- interest income, and broad offerings portfolio are a few of its key strengths; even as cost efficiency and geographic concentration could be an area for improvement. Growing markets for payment channels, growing wealth management prospects, and the emergence of FinTech companies are likely to provide growth opportunities for the bank. However, effects of covid-19, prolonged low-interest-rate environment, and risk related to online identity theft could have an adverse impact on the bank?s business performance.",Theaterplatz 8,,45127,,,,12,49 201 8115500,www.national-bank.de,1921,Accounts and Deposits: Checking Accounts Savings and Investment Products Business Accounts Fixed Deposits  Loans and Financing: Personal Loans Overdrafts Student Loans Real Estate Financing Property Development Finance Corporate Finance Trade Finance Leasing Working Capital Acquisition finance Guarantees  Insurance: Accident and Health  Personal Liability  Dental  Travel  Commercial Car  Home  Legal Protection   Retirement Products  Cards: Debit Cards Credit Cards,Wealth Management Leasing and Factoring  Private Banking  Online Banking Research Services Depot Reporting Asset Management Capital Market analysis,,Parent,Germany,Nordrhein-Westfalen,Essen,Financial Services,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
6497,ABO Wind AG,Public,1900-01-18,170.04,854,49 611 267650,"ABO Wind AG (ABO Wind) develops renewable energy projects in Europe. The company carries out the planning and environmental impact assessment, design, development, and operation of wind power projects and biomass power generating facilities. It also provides long-term maintenance operations or management and services such as repairs, gearbox inspection and technical assessments. ABO Wind initiates wind farm projects, acquires sites, organizes all technical and business planning, arranges international bank financing and delivers turnkey wind farms. The company and its subsidiaries operate in Argentina, Belgium, Bulgaria, Finland, Ireland, France, Germany, Portugal, Spain and the UK, among others. ABO Wind is headquartered in Wiesbaden, Germany.","ABO Wind AG (ABO Wind) plans, develops and operates wind farms. Project expertise, improved cash position, presence across the value chain are its strengths, even as centralization of operations across Germany and France remain a cause for concern. The increase in demand for electricity in Germany, favorable renewable policies in the European Union, projects in the pipeline, and optimistic wind market in Germany could benefit its operations. However, intense competition, the high cost of offshore wind energy in Europe, and the increasing popularity of substitute energy sources could affect its operations.",Unter Den Eichen 7,,65195,AB9,E3E60,,12,49 611 26765599,www.abo-wind.com,1996,,"Services:  Wind Energy:  Site Appraisal and Procurement Planning, Permits and Financing Construction of the Wind Farm Leasing sites for wind farms  Bio-energy: Contract Negotiations Construction Financing Permit and Site Planning Operational Management  Operational Management: Technical Operations Remote Access Monitoring Commercial Management",,Parent,Germany,,Wiesbaden,Alternative Energy,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,14.96,25.65,0,60.19,284.16,110.11,3.56,600.21,622.42,41.04,,0,0,64.88,8.8,15.09,13.88,184.72,5.34,9.03,8.59,414.38,0,13.59,12.46,15.07,14.11,18.12,0,16.56,5.73,0.45,0.66,2.46,34.04,84.91,,0,0,0.39,0.28,0.05,0.61,1.31,0.6,0,27.47,0.72,0,0,15363,174654.56,,,,,,,,
104398,Ahlers AG,Public,###############################################################################################################################################################################################################################################################,169.71,1613,49 5221 9790,"Ahlers AG (Ahlers) is a manufacturer and distributor of men's wear. The company offers products such as menswear, sportswear, jeans, workwear, casual wear and art collection. It distributes its products under brand names such as Baldessarini, Otto Kern, Factory Outlet, Pierre Cardin, Pioneer Authentic Jeans, Pionier Jeans and Casuals, Pionier Workwear, Elsbach Denim Library and Jupiter. Ahlers markets its products through online, retailers and stores. The company has operations across Germany, Sri Lanka, Austria, Poland and Eastern European countries. Ahlers is headquartered in Herford, Germany.",,Elverdisser Str. 313,,32052,AAH,A33BD,,11,49 5221 979222,www.ahlers-ag.com,1919,Products:  Menswear Sportswear Jeans  Work Wear Casual Wear,Services:,,Parent,Germany,,Herford,Retailing,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.18,-17.89,0,5.06,171.29,94.41,0.43,20.95,71.89,-4.91,,0,0,47.29,-12.26,-10.35,-11.4,89.7,-12.23,-13.74,-27.55,-66.2,-26.46,-289.13,0,-393.83,-306.04,-26.77,2.73,4.93,0.34,0,0,-1.45,46.53,110.35,,2.64,0.65,0.7,0.41,0.63,1,1.03,1.33,1.54,6.4,1.16,0,2.56,-11520.77,93976.45,17.92,-4.91,24.02,,0.42,-9.04,0.43,63.06
123397,BHS Tabletop AG,Private,1900-01-00,168.65,0,49 9287 730,"BHS Tabletop AG (BHS) carries out the business of manufacturing and selling porcelain tableware products. The company provides its products to hotels, restaurants, nursing homes, company canteens, and hospitals. Its products offering include plates, cups and mugs, bowls, jugs, bentobox, boards, cloches and lids, egg cups, glasses and bottles, basket and lunch bags, knifes, forks, spoons, sticks, pans, placemats, tablets, pots, cocottes, vases, candlesticks, and ashtrays. BHS markets its products under the brand names Bauscher, Playgrpound, and Schonwald. The company has its operations in Germany, the US, the UK, and the Czech Republic. BHS is headquartered in Selb, Germany.",,,Ludwigsmuehle 1,95100,,,,12,49 9287 731114,www.bhs-tabletop.de/,1814,Products:  Plates Cups and Mugs Bowls Jugs Accessories Products Material Products,,Brands:  Bauscher Playground Schonwald BHS Healthcare partner,Parent,Germany,,Selb,Consumer Packaged Goods,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1619493,Impreglon SE,Private,1900-01-00,168.4,1569,49 4131 2260091,"Impreglon SE (Impreglon) is a technology-based company. The company develops and produces industrial coatings. The company manufactures surface coatings based on fluoropolymers, thermal spray coatings, ceramics and plastics, and anti-corrosion coatings and paintable zinc-aluminum alloys. These coatings find applications in various industries including the automotive industry, chemical industry, printing industry, plastic industry, food industry, packaging industry, and nonwoven materials industry. The company's processes include nanocoating, wet painting, polymer coating, dip spinning, and drum spraying. The company provides services including sandblasting, disassembly and assembly, laser cutting, welding, warehousing, and logistics. The company has operations in over ten countries. Impreglon is headquartered in Lunenburg, Germany.","Impreglon SE is engaged in providing industrial coating services. The main segments of the company are OEM, Aftermarket and Automotive. Impreglon offers a variety of coatings such as non-stick coatings, slide coatings, hardness coatings, coatings for corrosion prevention, powder coatings, traction coatings and wear protection coatings. The company's positive liquidity position and diversified market presence are its key strengths. However, debt obligations are a matter of concern for the company. Strategic acquisitions and expanding capacities could present significant growth opportunities to Impreglon. However, fluctuations in raw material prices and challenge of environmental regulations could pose challenges to the company.",Luenertorstrasse 17,,21335,,,,12,49 4131 2260069,www.impreglon.de,1983,Products:  Non-stick Coatings Slide Coatings Coatings for Wear Protection Anti-corrosion Coatings Traction Coatings Hardness Coatings Multifunctional Dry Lubrication Functional Wear Protective Ceramic Coatings Corrosion Protection with Zinc Flake Systems Decorative and Functional Powder Coatings Non-porous Armor Coat Fluoropolymer Coatings Thermal Spray Coatings Coatings Made of Zinc/Aluminum Alloys Plastic Coatings for Heavy Corrosion Protection Nanocoatings with Precision Wear Layers of Combination Functional Coatings Wear Low-friction Coatings with Non-stick Properties,Service:  Surface Coating Services,Brands:  Antifricor CeraCoat ChemCoat DeltaMKS FlexiColor FuseCoat MagnaCoat Nanofinish PlasmaCoat SafeCoat StarCoat TempCoat,Parent,Germany,,Lueneburg,Chemicals,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
261106,AdCapital AG,Public,###############################################################################################################################################################################################################################################################,168.3,1414,49 7461 90065650,"AdCapital operates as an industrial holding company that invests in various industries including electrical, metal and plastic processing, machinery and tool construction, and automotive. The company's investment portfolio includes BDT Bavaria Digital Technik, Erich Jaeger, FRAKO Capacitors, FRAKO Power Systems, KTS Kunststoff Technik Schmolln, EW Yard Drives and Systems, OPUS Formenbau, and Taller. AdCapital operates in Germany, Czech Republic, Turkey, France, the US and China. It is headquartered in Tuttlingen, Germany.",,Im Ermlisgrund 11,,76337,ADC,A41F8,,12,49 7461 90065655,www.adcapital.de,2000,,"Investing in companies that operate in electrical, metal and plastic processing, machinery and tool construction, and automotive sectors",,Parent,Germany,,Waldbronn,Financial Services,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,3.6,0,11.12,108.84,48.42,0.2,28.26,33.01,-6.83,,0,0,49.21,-1.67,2.14,1.48,96.89,-2.59,4.13,-4.64,13.58,6.07,20.82,0,20.01,91.69,-1.02,-2.5,3.8,0.7,0,0,-0.18,41.55,97.86,,3.73,1.86,0.15,0.13,-0.04,1.55,2.68,1.93,2.12,6.34,2.07,0,2.84,-1739.04,104406.65,24.5,-6.83,13.03,,0.3,3.95,0.2,28.54
