"","company","gi_page","name","value"
"10578","reports/tenneco/2020/2019_corporate_social_responsibility_and_sustainability_report.pdf","52","412-1","NULL"
"10579","reports/tenneco/2020/2019_corporate_social_responsibility_and_sustainability_report.pdf","52","412-2","NULL"
"10580","reports/tenneco/2020/2019_corporate_social_responsibility_and_sustainability_report.pdf","52","413-1","NULL"
"10581","reports/tenneco/2020/2019_corporate_social_responsibility_and_sustainability_report.pdf","52","414-1","NULL"
"10582","reports/tenneco/2020/2019_corporate_social_responsibility_and_sustainability_report.pdf","52","416-1","NULL"
"10583","reports/tenneco/2020/2019_corporate_social_responsibility_and_sustainability_report.pdf","52","416-2","NULL"
"10584","reports/tenneco/2020/2019_corporate_social_responsibility_and_sustainability_report.pdf","52","417-2","NULL"
"10585","reports/tenneco/2020/2019_corporate_social_responsibility_and_sustainability_report.pdf","52","418-1","NULL"
"10586","reports/tenneco/2019/2018_tenneco_corporate_social_responsibility_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10587","reports/tenneco/2019/2018_tenneco_corporate_social_responsibility_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10588","reports/tersa/2019/memoria_de_sostenibilidad_2018.pdf","nothing found","No pages/tables found","None"
"10589","reports/tersa/2019/memoria_de_sostenibilidad_2018.pdf","85","1","No GRI code found"
"10590","reports/tersa/2019/memoria_de_sostenibilidad_2018.pdf","86","1","No GRI code found"
"10591","reports/tersa/2019/memoria_de_sostenibilidad_2018.pdf","nothing found","No pages/tables found","None"
"10592","reports/tersa/2019/memoria_de_sostenibilidad_2018.pdf","88","1","No GRI code found"
"10593","reports/tersa/2020/memoria_de_sostenibilidad_2019.pdf","nothing found","No pages/tables found","None"
"10594","reports/tersa/2020/memoria_de_sostenibilidad_2019.pdf","nothing found","No pages/tables found","None"
"10595","reports/tersa/2020/memoria_de_sostenibilidad_2019.pdf","93","1","No GRI code found"
"10596","reports/tersa/2020/memoria_de_sostenibilidad_2019.pdf","94","1","No GRI code found"
"10597","reports/tersa/2020/memoria_de_sostenibilidad_2019.pdf","95","1","No GRI code found"
"10598","reports/thai_acrylic_fibre_c/2020/sustainability_report_201719.pdf","nothing found","No pages/tables found","None"
"10599","reports/thai_acrylic_fibre_c/2020/sustainability_report_201719.pdf","nothing found","No pages/tables found","None"
"10600","reports/thai_oil/2019/integrated_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10601","reports/thai_oil/2019/integrated_sustainability_report_2018.pdf","105","1","No GRI code found"
"10602","reports/thai_oil/2019/integrated_sustainability_report_2018.pdf","106","1","No tables to process"
"10603","reports/thai_oil/2019/integrated_sustainability_report_2018.pdf","107","1","No tables to process"
"10604","reports/thai_oil/2019/integrated_sustainability_report_2018.pdf","108","1","No tables to process"
"10605","reports/thai_oil/2018/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10606","reports/thai_oil/2018/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10607","reports/thai_optical_group/2018/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10608","reports/thai_optical_group/2018/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10609","reports/thai_optical_group/2018/sustainability_report_2018.pdf","69","1","No tables to process"
"10610","reports/thai_optical_group/2018/sustainability_report_2018.pdf","70","1","No tables to process"
"10611","reports/thai_optical_group/2018/sustainability_report_2018.pdf","71","1","No tables to process"
"10612","reports/thai_optical_group/2017/sustainability_report_2017.pdf","58","1","No tables to process"
"10613","reports/thai_optical_group/2017/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10614","reports/thai_optical_group/2017/sustainability_report_2017.pdf","60","1","No tables to process"
"10615","reports/thai_optical_group/2017/sustainability_report_2017.pdf","61","1","No tables to process"
"10616","reports/thai_optical_group/2017/sustainability_report_2017.pdf","62","1","No tables to process"
"10617","reports/thai_tan_trading_tra/2020/thai_tan_sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10618","reports/thai_tan_trading_tra/2020/thai_tan_sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10619","reports/thai_union_group/2019/2018_sustainability_report.pdf","46","1","No GRI code found"
"10620","reports/thai_union_group/2019/2018_sustainability_report.pdf","47","1","No tables to process"
"10621","reports/thai_union_group/2019/2018_sustainability_report.pdf","48","1","No tables to process"
"10622","reports/thai_union_group/2019/2018_sustainability_report.pdf","49","1","No tables to process"
"10623","reports/thai_union_group/2019/2018_sustainability_report.pdf","50","1","No GRI code found"
"10624","reports/thai_union_group/2019/2018_sustainability_report.pdf","50","2","No GRI code found"
"10625","reports/thakral_corporation/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10626","reports/thakral_corporation/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10627","reports/thakral_corporation/2020/sustainability_report_2019.pdf","29","1","No tables to process"
"10628","reports/thakral_corporation/2020/sustainability_report_2019.pdf","30","1","No GRI code found"
"10629","reports/thakral_corporation/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10630","reports/thanh_thanh_cong_bie/2020/ttc_sugar_annual_report_20182019.pdf","nothing found","No pages/tables found","None"
"10631","reports/thanh_thanh_cong_bie/2020/ttc_sugar_annual_report_20182019.pdf","nothing found","No pages/tables found","None"
"10632","reports/the_chemours_company/2020/2019_chemours_corporate_responsibility_commitment_index_report.pdf","nothing found","No pages/tables found","None"
"10633","reports/the_chemours_company/2020/2019_chemours_corporate_responsibility_commitment_index_report.pdf","nothing found","No pages/tables found","None"
"10634","reports/the_chemours_company/2020/2019_chemours_corporate_responsibility_commitment_index_report.pdf","nothing found","No pages/tables found","None"
"10635","reports/the_chemours_company/2020/2019_chemours_corporate_responsibility_commitment_index_report.pdf","nothing found","No pages/tables found","None"
"10636","reports/the_chemours_company/2020/2019_chemours_corporate_responsibility_commitment_index_report.pdf","35","1","No GRI code found"
"10637","reports/the_estee_lauder_com/2019/fy2019_citizenship_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10638","reports/the_estee_lauder_com/2019/fy2019_citizenship_sustainability_report.pdf","83","1","No GRI code found"
"10639","reports/the_estee_lauder_com/2019/fy2019_citizenship_sustainability_report.pdf","84","1","No GRI code found"
"10640","reports/the_estee_lauder_com/2019/fy2019_citizenship_sustainability_report.pdf","85","1","No GRI code found"
"10641","reports/the_estee_lauder_com/2019/fy2019_citizenship_sustainability_report.pdf","86","1","No GRI code found"
"10642","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","63","1","No GRI code found"
"10643","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","64","1","No GRI code found"
"10644","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","65","401-2","character(0)"
"10645","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","65","403-1","c(""25"", ""29"")"
"10646","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","65","403-2","c(""25"", ""29"")"
"10647","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","65","403-5","c(""25"", ""29"")"
"10648","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","65","403-9","c(""25"", ""27"")"
"10649","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","65","404-1","12"
"10650","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","65","404-2","c(""36"", ""37"")"
"10651","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","65","404-3","100"
"10652","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","65","410-1","52"
"10653","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","65","412-2","100"
"10654","reports/the_lubrizol_corpora/2017/the_lubrizol_corporation_sustainability_report.pdf","65","413-1","80"
"10655","reports/the_pan_group/2020/cooperation_and_dissemination.pdf","101","1","No GRI code found"
"10656","reports/the_pan_group/2020/cooperation_and_dissemination.pdf","102","1","No GRI code found"
"10657","reports/the_pan_group/2020/cooperation_and_dissemination.pdf","103","1","No GRI code found"
"10658","reports/the_pan_group/2020/cooperation_and_dissemination.pdf","104","1","No GRI code found"
"10659","reports/the_pan_group/2020/cooperation_and_dissemination.pdf","105","1","No tables to process"
"10660","reports/the_pan_group/2019/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10661","reports/the_pan_group/2019/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10662","reports/the_saudi_investment/2020/integrated_report_2019.pdf","182","1","No GRI code found"
"10663","reports/the_saudi_investment/2020/integrated_report_2019.pdf","nothing found","No pages/tables found","None"
"10664","reports/the_saudi_investment/2020/integrated_report_2019.pdf","184","1","No GRI code found"
"10665","reports/the_saudi_investment/2020/integrated_report_2019.pdf","185","1","No GRI code found"
"10666","reports/the_saudi_investment/2020/integrated_report_2019.pdf","186","1","No GRI code found"
"10667","reports/the_university_of_me/2017/the_university_of_melbourne_sustainability_report_2016.pdf","nothing found","No pages/tables found","None"
"10668","reports/the_university_of_me/2017/the_university_of_melbourne_sustainability_report_2016.pdf","nothing found","No pages/tables found","None"
"10669","reports/the_university_of_me/2017/the_university_of_melbourne_sustainability_report_2016.pdf","8","1","No GRI code found"
"10670","reports/the_university_of_me/2017/the_university_of_melbourne_sustainability_report_2016.pdf","8","2","No GRI code found"
"10671","reports/the_university_of_me/2017/the_university_of_melbourne_sustainability_report_2016.pdf","nothing found","No pages/tables found","None"
"10672","reports/the_university_of_me/2017/the_university_of_melbourne_sustainability_report_2016.pdf","nothing found","No pages/tables found","None"
"10673","reports/the_world_bank/2019/gri_index_2019.pdf","nothing found","No pages/tables found","None"
"10674","reports/the_world_bank/2019/gri_index_2019.pdf","nothing found","No pages/tables found","None"
"10675","reports/the_world_bank/2019/gri_index_2019.pdf","nothing found","No pages/tables found","None"
"10676","reports/the_world_bank/2019/gri_index_2019.pdf","nothing found","No pages/tables found","None"
"10677","reports/the_world_bank/2019/gri_index_2019.pdf","5","1","No tables to process"
"10678","reports/think_impact_pty_ltd/2020/towards_a_new_prosperity.pdf","29","1","No tables to process"
"10679","reports/think_impact_pty_ltd/2020/towards_a_new_prosperity.pdf","nothing found","No pages/tables found","None"
"10680","reports/think_impact_pty_ltd/2020/towards_a_new_prosperity.pdf","nothing found","No pages/tables found","None"
"10681","reports/think_impact_pty_ltd/2020/towards_a_new_prosperity.pdf","nothing found","No pages/tables found","None"
"10682","reports/think_impact_pty_ltd/2020/towards_a_new_prosperity.pdf","nothing found","No pages/tables found","None"
"10683","reports/thl_tourism_holding/2017/towards_sustainability_the_inaugural_thl_sustainability_report.pdf","24","1","No GRI code found"
"10684","reports/thl_tourism_holding/2017/towards_sustainability_the_inaugural_thl_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10685","reports/tim/2019/sustainability_report_2018.pdf","168","1","No GRI code found"
"10686","reports/tim/2019/sustainability_report_2018.pdf","169","1","No GRI code found"
"10687","reports/tim/2019/sustainability_report_2018.pdf","170","1","No GRI code found"
"10688","reports/tim/2019/sustainability_report_2018.pdf","171","1","No GRI code found"
"10689","reports/tim/2019/sustainability_report_2018.pdf","172","GRI 401: Employment","NULL"
"10690","reports/tim/2019/sustainability_report_2018.pdf","172","GRI 402:","NULL"
"10691","reports/tim/2019/sustainability_report_2018.pdf","172","GRI 403: Occupational","NULL"
"10692","reports/tim/2019/sustainability_report_2018.pdf","172","GRI 404: Training and","NULL"
"10693","reports/tim/2019/sustainability_report_2018.pdf","172","GRI 405: Diversity and","NULL"
"10694","reports/tim/2019/sustainability_report_2018.pdf","172","405-2","NULL"
"10695","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","nothing found","No pages/tables found","None"
"10696","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","71","1","No GRI code found"
"10697","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","71","2","No GRI code found"
"10698","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","72","1","No GRI code found"
"10699","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","72","2","No GRI code found"
"10700","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","72","3","No GRI code found"
"10701","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","72","4","No GRI code found"
"10702","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","72","5","No GRI code found"
"10703","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","73","","No GRI code found"
"10704","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","73","408-1","character(0)"
"10705","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","73","412-1","character(0)"
"10706","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","73","412-2","17"
"10707","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","73","412-3","c(""16"", ""17"")"
"10708","reports/tipiel/2020/informe_de_sostenibilidad_2019.pdf","nothing found","No pages/tables found","None"
"10709","reports/tivit/2019/reporte_de_sostenibilidad_2018.pdf","nothing found","No pages/tables found","None"
"10710","reports/tivit/2019/reporte_de_sostenibilidad_2018.pdf","nothing found","No pages/tables found","None"
"10711","reports/tlg_immobilien/2017/sustainability_report_2016.pdf","77","1","No tables to process"
"10712","reports/tlg_immobilien/2017/sustainability_report_2016.pdf","78","1","No tables to process"
"10713","reports/tlg_immobilien/2017/sustainability_report_2016.pdf","79","1","No GRI code found"
"10714","reports/tlg_immobilien/2017/sustainability_report_2016.pdf","80","1","No GRI code found"
"10715","reports/tlg_immobilien/2017/sustainability_report_2016.pdf","81","1","No GRI code found"
"10716","reports/tlg_immobilien/2018/sustainability_report_2017.pdf","80","1","No GRI code found"
"10717","reports/tlg_immobilien/2018/sustainability_report_2017.pdf","81","1","No GRI code found"
"10718","reports/tlg_immobilien/2018/sustainability_report_2017.pdf","82","1","No GRI code found"
"10719","reports/tlg_immobilien/2018/sustainability_report_2017.pdf","83","1","No GRI code found"
"10720","reports/tlg_immobilien/2018/sustainability_report_2017.pdf","84","GRI 401: EMPLOYMENT 2016","character(0)"
"10721","reports/tlg_immobilien/2018/sustainability_report_2017.pdf","84","GRI 401 Employment","c(""401"", ""1"")"
"10722","reports/tmg_automotive/2019/tmg_automotive_2018_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10723","reports/tmg_automotive/2019/tmg_automotive_2018_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10724","reports/tmg_automotive/2019/tmg_automotive_2018_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10725","reports/tmg_automotive/2019/tmg_automotive_2018_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10726","reports/tmg_automotive/2019/tmg_automotive_2018_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10727","reports/tmkartrom_sa/2019/tmkartrom_sa_consolidated_sustainability_report_consolidated_nonfinancial_statement.pdf","nothing found","No pages/tables found","None"
"10728","reports/tmkartrom_sa/2019/tmkartrom_sa_consolidated_sustainability_report_consolidated_nonfinancial_statement.pdf","4","1","No tables to process"
"10729","reports/tmkartrom_sa/2019/tmkartrom_sa_consolidated_sustainability_report_consolidated_nonfinancial_statement.pdf","nothing found","No pages/tables found","None"
"10730","reports/tmkartrom_sa/2019/tmkartrom_sa_consolidated_sustainability_report_consolidated_nonfinancial_statement.pdf","nothing found","No pages/tables found","None"
"10731","reports/tmkartrom_sa/2019/tmkartrom_sa_consolidated_sustainability_report_consolidated_nonfinancial_statement.pdf","nothing found","No pages/tables found","None"
"10732","reports/tmkartrom_sa/2018/tmkartrom_sa_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10733","reports/tmkartrom_sa/2018/tmkartrom_sa_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10734","reports/tmkartrom_sa/2018/tmkartrom_sa_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10735","reports/tmkartrom_sa/2018/tmkartrom_sa_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10736","reports/tmkartrom_sa/2018/tmkartrom_sa_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10737","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","74","1","No GRI code found"
"10738","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","75","1","No GRI code found"
"10739","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","76","414-1: Neue Lieferanten, die anhand von sozialen","NULL"
"10740","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","76","GRI 400: Soziale Themen","NULL"
"10741","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","76","401-1: Neu eingestellte Angestellte und","NULL"
"10742","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","76","401-2: Betriebliche Leistungen, die nur","NULL"
"10743","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","76","401-3: Elternzeit","NULL"
"10744","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","77","405-1: Diversität in Kontrollorganen und unter","NULL"
"10745","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","77","406-1: Diskriminierungsvorfälle und ergriffene","NULL"
"10746","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","77","403-2: Art und Rate der Verletzungen,","NULL"
"10747","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","77","403-4: Gesundheits- und Sicherheitsthemen, die in","NULL"
"10748","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","77","416-2: Verstöße im Zusammenhang mit den","NULL"
"10749","reports/tmobile_austria/2020/digital_voraus_unsere_verantwortung_fur_die_zukunft.pdf","78","1","No GRI code found"
"10750","reports/tokyo_2020/2019/sustainability_progress_report_2019.pdf","nothing found","No pages/tables found","None"
"10751","reports/tokyo_2020/2019/sustainability_progress_report_2019.pdf","nothing found","No pages/tables found","None"
"10752","reports/tonys_chocolonely/2018/jaarfairslag_1718.pdf","57","1","No GRI code found"
"10753","reports/tonys_chocolonely/2018/jaarfairslag_1718.pdf","57","2","No GRI code found"
"10754","reports/tonys_chocolonely/2018/jaarfairslag_1718.pdf","58","1","No GRI code found"
"10755","reports/tonys_chocolonely/2018/jaarfairslag_1718.pdf","59","1","No GRI code found"
"10756","reports/tonys_chocolonely/2018/jaarfairslag_1718.pdf","nothing found","No pages/tables found","None"
"10757","reports/tonys_chocolonely/2018/jaarfairslag_1718.pdf","61","1","No tables to process"
"10758","reports/toyota_material_hand/2019/sustainability_report_2019_toyota_material_handling_europe.pdf","62","1","No GRI code found"
"10759","reports/toyota_material_hand/2019/sustainability_report_2019_toyota_material_handling_europe.pdf","63","1","No tables to process"
"10760","reports/toyota_material_hand/2019/sustainability_report_2019_toyota_material_handling_europe.pdf","nothing found","No pages/tables found","None"
"10761","reports/toyota_material_hand/2019/sustainability_report_2019_toyota_material_handling_europe.pdf","65","1","No GRI code found"
"10762","reports/toyota_material_hand/2019/sustainability_report_2019_toyota_material_handling_europe.pdf","66","1","No GRI code found"
"10763","reports/toyota_material_hand/2018/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10764","reports/toyota_material_hand/2018/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10765","reports/toyota_material_hand/2018/sustainability_report_2018.pdf","59","1","No GRI code found"
"10766","reports/toyota_material_hand/2018/sustainability_report_2018.pdf","60","1","No GRI code found"
"10767","reports/toyota_material_hand/2018/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10768","reports/tpi_composites/2020/2019_esg_report.pdf","28","1","No GRI code found"
"10769","reports/tpi_composites/2020/2019_esg_report.pdf","29","1","No GRI code found"
"10770","reports/tpi_composites/2020/2019_esg_report.pdf","30","1","No GRI code found"
"10771","reports/tpi_composites/2020/2019_esg_report.pdf","31","1","No GRI code found"
"10772","reports/tpi_composites/2020/2019_esg_report.pdf","32","1","No GRI code found"
"10773","reports/trabajos_manuales_cr/2019/reporte_de_sostenibilidad_2018.pdf","nothing found","No pages/tables found","None"
"10774","reports/trabajos_manuales_cr/2019/reporte_de_sostenibilidad_2018.pdf","nothing found","No pages/tables found","None"
"10775","reports/tracodi/2020/tracodi_2019_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10776","reports/tracodi/2020/tracodi_2019_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10777","reports/tracodi_labour_expor/2020/tracodi_labour_sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10778","reports/tracodi_labour_expor/2020/tracodi_labour_sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10779","reports/tracodi_trading_con/2020/tracodi_trading_consulting_sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10780","reports/tracodi_trading_con/2020/tracodi_trading_consulting_sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10781","reports/trahum/2020/sustainability_report_2019_the_shift_from_care_to_development.pdf","nothing found","No pages/tables found","None"
"10782","reports/trahum/2020/sustainability_report_2019_the_shift_from_care_to_development.pdf","nothing found","No pages/tables found","None"
"10783","reports/trahum/2020/sustainability_report_2019_the_shift_from_care_to_development.pdf","nothing found","No pages/tables found","None"
"10784","reports/trahum/2020/sustainability_report_2019_the_shift_from_care_to_development.pdf","nothing found","No pages/tables found","None"
"10785","reports/trahum/2020/sustainability_report_2019_the_shift_from_care_to_development.pdf","nothing found","No pages/tables found","None"
"10786","reports/transcom_worldwide/2018/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10787","reports/transcom_worldwide/2018/sustainability_report_2017.pdf","20","","No GRI code found"
"10788","reports/transcom_worldwide/2018/sustainability_report_2017.pdf","20","GRI 400 Social Standards","character(0)"
"10789","reports/transcom_worldwide/2018/sustainability_report_2017.pdf","20","GRI 404:","c(""404"", ""2"")"
"10790","reports/transcom_worldwide/2018/sustainability_report_2017.pdf","20","GRI 405:","c(""405"", ""1"")"
"10791","reports/transcom_worldwide/2018/sustainability_report_2017.pdf","21","1","No GRI code found"
"10792","reports/transcom_worldwide/2018/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10793","reports/transcom_worldwide/2018/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10794","reports/transneft/2019/sustainable_development_report_2018.pdf","175","1","No GRI code found"
"10795","reports/transneft/2019/sustainable_development_report_2018.pdf","176","1","No GRI code found"
"10796","reports/transneft/2019/sustainable_development_report_2018.pdf","nothing found","No pages/tables found","None"
"10797","reports/transneft/2019/sustainable_development_report_2018.pdf","178","1","No GRI code found"
"10798","reports/transneft/2019/sustainable_development_report_2018.pdf","179","1","No tables to process"
"10799","reports/transportadora_de_ga/2019/sustainability_management_report_tgi_2018.pdf","nothing found","No pages/tables found","None"
"10800","reports/transportadora_de_ga/2019/sustainability_management_report_tgi_2018.pdf","nothing found","No pages/tables found","None"
"10801","reports/transportes_naranjo/2019/reporte_de_sostenibilidad_2018.pdf","nothing found","No pages/tables found","None"
"10802","reports/transportes_naranjo/2019/reporte_de_sostenibilidad_2018.pdf","nothing found","No pages/tables found","None"
"10803","reports/transportes_pakatnam/2019/reporte_de_sostenibilidad_transportes_pakatnamu.pdf","nothing found","No pages/tables found","None"
"10804","reports/transportes_pakatnam/2019/reporte_de_sostenibilidad_transportes_pakatnamu.pdf","nothing found","No pages/tables found","None"
"10805","reports/transportes_perlita/2019/reporte_de_sostenibilidad_transportes_perlita_2018.pdf","nothing found","No pages/tables found","None"
"10806","reports/transportes_perlita/2019/reporte_de_sostenibilidad_transportes_perlita_2018.pdf","nothing found","No pages/tables found","None"
"10807","reports/traphaco/2020/traphaco_2019_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10808","reports/traphaco/2020/traphaco_2019_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10809","reports/trasus_argentina/2019/reporte_de_sustentabilidad_2019.pdf","72","1","No GRI code found"
"10810","reports/trasus_argentina/2019/reporte_de_sustentabilidad_2019.pdf","73","1","No GRI code found"
"10811","reports/trasus_argentina/2019/reporte_de_sustentabilidad_2019.pdf","74","1","No GRI code found"
"10812","reports/trasus_argentina/2019/reporte_de_sustentabilidad_2019.pdf","75","1","No GRI code found"
"10813","reports/trasus_argentina/2019/reporte_de_sustentabilidad_2019.pdf","76","1","No GRI code found"
"10814","reports/tratolixo/2019/relatorio_de_sustentabilidade_2018.pdf","120","1","No tables to process"
"10815","reports/tratolixo/2019/relatorio_de_sustentabilidade_2018.pdf","121","1","No tables to process"
"10816","reports/tratolixo/2019/relatorio_de_sustentabilidade_2018.pdf","122","1","No tables to process"
"10817","reports/tratolixo/2019/relatorio_de_sustentabilidade_2018.pdf","123","1","No tables to process"
"10818","reports/tratolixo/2019/relatorio_de_sustentabilidade_2018.pdf","124","GRI 405:","character(0)"
"10819","reports/tratolixo/2019/relatorio_de_sustentabilidade_2018.pdf","124","GRI 415:","character(0)"
"10820","reports/tratolixo/2019/relatorio_de_sustentabilidade_2018.pdf","124","GRI 416:","c(""416"", ""1"")"
"10821","reports/traxion/2020/integrated_report_2019.pdf","136","1","No GRI code found"
"10822","reports/traxion/2020/integrated_report_2019.pdf","nothing found","No pages/tables found","None"
"10823","reports/traxion/2020/integrated_report_2019.pdf","nothing found","No pages/tables found","None"
"10824","reports/traxion/2020/integrated_report_2019.pdf","139","1","No GRI code found"
"10825","reports/traxion/2020/integrated_report_2019.pdf","nothing found","No pages/tables found","None"
"10826","reports/triglav_insurance_co/2019/the_triglav_group_and_zavarovalnica_triglav_dd_annual_report_2018.pdf","nothing found","No pages/tables found","None"
"10827","reports/triglav_insurance_co/2019/the_triglav_group_and_zavarovalnica_triglav_dd_annual_report_2018.pdf","nothing found","No pages/tables found","None"
"10828","reports/triglav_insurance_co/2019/the_triglav_group_and_zavarovalnica_triglav_dd_annual_report_2018.pdf","290","1","No GRI code found"
"10829","reports/triglav_insurance_co/2019/the_triglav_group_and_zavarovalnica_triglav_dd_annual_report_2018.pdf","nothing found","No pages/tables found","None"
"10830","reports/triglav_insurance_co/2019/the_triglav_group_and_zavarovalnica_triglav_dd_annual_report_2018.pdf","nothing found","No pages/tables found","None"
"10831","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","nothing found","No pages/tables found","None"
"10832","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","nothing found","No pages/tables found","None"
"10833","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","nothing found","No pages/tables found","None"
"10834","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","402-1 Minimum notice periods regarding operational changes, including the information whether the notice period and provisions","c(""12"", ""4"", ""4"", ""110"")"
"10835","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","GRI 403: Occupational health and safety 2016","character(0)"
"10836","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","403-1 Occupational health and safety management system","c(""12"", ""4"", ""3"", ""108"")"
"10837","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","403-2 Hazard identification, risk assessment, and incident investigation","c(""12"", ""4"", ""3"", ""108"")"
